,year,gold_medal,silver_medal,bronze_medal,total_medal
6057,2000,0,0,1,1
6058,2012,0,0,1,1
6059,2012,0,0,1,1
6060,2012,0,1,0,1
6061,2012,0,0,1,1
6062,2012,1,0,0,1
6063,2012,1,0,0,1
6064,2012,0,1,0,1
6065,2012,0,1,0,1
6066,2012,0,0,1,1
6067,2012,1,0,0,1
6068,2012,1,0,0,1
6069,2012,0,1,0,1
6070,2012,1,0,0,1
6071,2012,0,1,0,1
6072,2012,1,0,0,1
6073,2012,0,0,1,1
6074,2012,0,0,1,1
6075,2012,0,0,1,1
6076,2012,0,1,0,1
6077,2012,0,0,1,1
6078,2012,0,0,1,1
6079,2012,0,1,0,1
6080,2012,1,0,0,1
6081,2012,0,0,1,1
6082,2012,1,0,0,1
6083,2012,0,1,0,1
6084,2012,1,0,0,1
6085,2012,0,1,0,1
6086,2012,0,0,1,1
6087,2012,0,1,0,1
6088,2012,0,0,1,1
6089,2012,0,1,0,1
6090,2012,0,1,0,1
6091,2008,0,1,0,1
6092,2008,1,0,0,1
6093,2008,0,1,0,1
6094,2008,1,0,0,1
6095,2008,0,0,1,1
6096,2008,0,0,1,1
6097,2008,0,1,0,1
6098,2008,0,1,0,1
6099,2008,0,0,1,1
6100,2008,0,0,1,1
6101,2008,0,1,0,1
6102,2008,0,0,1,1
6103,2008,0,0,1,1
6104,2008,0,1,0,1
6105,2008,0,1,0,1
6106,2008,1,0,0,1
6107,2008,1,0,0,1
6108,2008,0,0,1,1
6109,2008,0,1,0,1
6110,2008,0,1,0,1
6111,2008,0,1,0,1
6112,2008,1,0,0,1
6113,2008,0,1,0,1
6114,2008,0,1,0,1
6115,2008,0,0,1,1
6116,2008,0,0,1,1
6117,2008,1,0,0,1
6118,2008,1,0,0,1
6119,2008,0,0,1,1
6120,2008,1,0,0,1
6121,2008,0,0,1,1
6122,2004,0,0,1,1
6123,2004,0,1,0,1
6124,2004,0,0,1,1
6125,2004,0,1,0,1
6126,2004,0,0,1,1
6127,2004,1,0,0,1
6128,2004,0,1,0,1
6129,2004,0,0,1,1
6130,2004,1,0,0,1
6131,2004,0,0,1,1
6132,2004,0,1,0,1
6133,2004,0,1,0,1
6134,2004,0,1,0,1
6135,2004,0,1,0,1
6136,2004,1,0,0,1
6137,2004,1,0,0,1
6138,2004,1,0,0,1
6139,2004,0,0,1,1
6140,2004,1,0,0,1
6141,2004,0,1,0,1
6142,2004,1,0,0,1
6143,2004,1,0,0,1
6144,2004,0,0,1,1
6145,2004,0,1,0,1
6146,2004,1,0,0,1
6147,2004,0,1,0,1
6148,2004,1,0,0,1
6149,2004,0,0,1,1
6150,2004,1,0,0,1
6151,2004,1,0,0,1
6152,2004,0,0,1,1
6153,2004,0,0,1,1
6154,2004,1,0,0,1
6155,2000,0,0,1,1
6156,2000,1,0,0,1
6157,2000,1,0,0,1
6158,2000,0,0,1,1
6159,2000,0,1,0,1
6160,2000,0,1,0,1
6161,2000,1,0,0,1
6162,2000,0,0,1,1
6163,2000,0,0,1,1
6164,2000,0,0,1,1
6165,2000,1,0,0,1
6166,2000,1,0,0,1
6167,2000,1,0,0,1
6168,2000,0,0,1,1
6169,2000,0,1,0,1
6170,2000,0,1,0,1
6171,2000,0,0,1,1
6172,2000,0,1,0,1
6173,2000,0,0,1,1
6174,2000,0,1,0,1
6175,2000,0,1,0,1
6176,2000,0,1,0,1
6177,2000,1,0,0,1
6178,2000,0,0,1,1
6179,2000,1,0,0,1
6180,2000,0,0,1,1
6181,2000,1,0,0,1
6182,2000,0,1,0,1
6183,2000,0,1,0,1
6184,2000,1,0,0,1
6185,2000,0,0,1,1
6186,2000,0,0,1,1
6187,2000,0,1,0,1
6188,2000,0,1,0,1
6189,2000,0,0,1,1
6190,2012,0,0,1,1
6191,2012,0,0,1,1
6192,2012,0,1,0,1
6193,2012,0,1,0,1
6194,2012,1,0,0,1
6195,2012,0,0,1,1
6196,2012,0,0,1,1
6197,2012,0,1,0,1
6198,2012,0,0,1,1
6199,2012,0,1,0,1
6200,2012,0,0,1,1
6201,2012,0,0,1,1
6202,2012,0,0,1,1
6203,2012,0,1,0,1
6204,2012,0,1,0,1
6205,2012,1,0,0,1
6206,2012,0,0,1,1
6207,2012,0,1,0,1
6208,2012,0,0,1,1
6209,2012,0,1,0,1
6210,2012,0,1,0,1
6211,2012,0,0,1,1
6212,2012,1,0,0,1
6213,2012,1,0,0,1
6214,2008,0,1,0,1
6215,2008,0,1,0,1
6216,2008,0,0,1,1
6217,2008,0,0,1,1
6218,2008,0,0,1,1
6219,2008,0,1,0,1
6220,2008,1,0,0,1
6221,2008,0,1,0,1
6222,2008,1,0,0,1
6223,2008,0,1,0,1
6224,2008,0,0,1,1
6225,2008,0,1,0,1
6226,2008,0,0,1,1
6227,2008,1,0,0,1
6228,2008,1,0,0,1
6229,2008,0,0,1,1
6230,2008,0,1,0,1
6231,2008,0,0,1,1
6232,2008,0,1,0,1
6233,2008,1,0,0,1
6234,2008,0,1,0,1
6235,2008,0,1,0,1
6236,2004,0,0,1,1
6237,2004,1,0,0,1
6238,2004,0,1,0,1
6239,2004,0,1,0,1
6240,2004,0,0,1,1
6241,2004,0,0,1,1
6242,2004,1,0,0,1
6243,2004,0,1,0,1
6244,2004,0,1,0,1
6245,2004,0,0,1,1
6246,2004,1,0,0,1
6247,2004,1,0,0,1
6248,2004,0,0,1,1
6249,2004,0,1,0,1
6250,2004,1,0,0,1
6251,2004,0,1,0,1
6252,2004,0,0,1,1
6253,2004,0,1,0,1
6254,2004,0,1,0,1
6255,2004,1,0,0,1
6256,2000,0,1,0,1
6257,2000,0,0,1,1
6258,2000,0,0,1,1
6259,2000,0,1,0,1
6260,2000,1,0,0,1
6261,2000,0,0,1,1
6262,2000,1,0,0,1
6263,2000,0,0,1,1
6264,2000,0,0,1,1
6265,2000,1,0,0,1
6266,2000,0,1,0,1
6267,2000,0,0,1,1
6268,2000,1,0,0,1
6269,2000,0,0,1,1
6270,2000,0,0,1,1
6271,2000,1,0,0,1
6272,2000,1,0,0,1
6273,2000,0,0,1,1
6274,2012,0,1,0,1
6275,2012,1,0,0,1
6276,2012,0,1,0,1
6277,2012,0,1,0,1
6278,2012,0,0,1,1
6279,2012,0,1,0,1
6280,2012,1,0,0,1
6281,2012,1,0,0,1
6282,2012,0,0,1,1
6283,2012,0,1,0,1
6284,2012,0,1,0,1
6285,2012,0,1,0,1
6286,2012,0,0,1,1
6287,2012,0,0,1,1
6288,2012,0,0,1,1
6289,2012,0,0,1,1
6290,2012,0,0,1,1
6291,2012,0,0,1,1
6292,2012,0,0,1,1
6293,2012,0,1,0,1
6294,2012,0,0,1,1
6295,2012,0,0,1,1
6296,2012,1,0,0,1
6297,2012,0,1,0,1
6298,2012,1,0,0,1
6299,2012,1,0,0,1
6300,2012,1,0,0,1
6301,2012,0,0,1,1
6302,2012,1,0,0,1
6303,2012,0,0,1,1
6304,2012,0,1,0,1
6305,2012,0,0,1,1
6306,2012,0,0,1,1
6307,2012,0,1,0,1
6308,2012,0,0,1,1
6309,2012,1,0,0,1
6310,2012,0,0,1,1
6311,2012,0,1,0,1
6312,2012,1,0,0,1
6313,2012,0,0,1,1
6314,2012,0,1,0,1
6315,2012,0,0,1,1
6316,2012,0,1,0,1
6317,2012,0,0,1,1
6318,2012,0,1,0,1
6319,2012,1,0,0,1
6320,2012,0,1,0,1
6321,2012,1,0,0,1
6322,2012,0,1,0,1
6323,2012,0,0,1,1
6324,2012,1,0,0,1
6325,2012,1,0,0,1
6326,2012,1,0,0,1
6327,2012,0,1,0,1
6328,2012,1,0,0,1
6329,2012,0,0,1,1
6330,2012,1,0,0,1
6331,2012,0,1,0,1
6332,2008,1,0,0,1
6333,2008,1,0,0,1
6334,2008,0,1,0,1
6335,2008,0,0,1,1
6336,2008,0,0,1,1
6337,2008,1,0,0,1
6338,2008,0,1,0,1
6339,2008,1,0,0,1
6340,2008,1,0,0,1
6341,2008,1,0,0,1
6342,2008,0,1,0,1
6343,2008,0,1,0,1
6344,2008,0,0,1,1
6345,2008,0,1,0,1
6346,2008,0,0,1,1
6347,2008,0,0,1,1
6348,2008,0,0,1,1
6349,2008,0,1,0,1
6350,2008,0,0,1,1
6351,2008,0,1,0,1
6352,2008,0,1,0,1
6353,2008,0,0,1,1
6354,2008,0,0,1,1
6355,2008,0,0,1,1
6356,2008,0,1,0,1
6357,2008,0,0,1,1
6358,2008,0,1,0,1
6359,2008,0,1,0,1
6360,2008,0,0,1,1
6361,2008,0,0,1,1
6362,2008,0,1,0,1
6363,2008,1,0,0,1
6364,2008,0,0,1,1
6365,2008,0,1,0,1
6366,2008,0,1,0,1
6367,2008,0,0,1,1
6368,2008,0,0,1,1
6369,2008,0,0,1,1
6370,2008,0,0,1,1
6371,2008,1,0,0,1
6372,2008,0,1,0,1
6373,2008,1,0,0,1
6374,2008,0,1,0,1
6375,2008,0,1,0,1
6376,2008,0,0,1,1
6377,2008,1,0,0,1
6378,2008,0,0,1,1
6379,2008,1,0,0,1
6380,2008,0,0,1,1
6381,2008,0,0,1,1
6382,2008,0,1,0,1
6383,2008,1,0,0,1
6384,2008,1,0,0,1
6385,2008,1,0,0,1
6386,2008,0,1,0,1
6387,2008,1,0,0,1
6388,2008,0,0,1,1
6389,2008,0,1,0,1
6390,2008,1,0,0,1
6391,2008,0,1,0,1
6392,2004,0,1,0,1
6393,2004,1,0,0,1
6394,2004,0,1,0,1
6395,2004,1,0,0,1
6396,2004,0,1,0,1
6397,2004,0,0,1,1
6398,2004,0,0,1,1
6399,2004,0,0,1,1
6400,2004,1,0,0,1
6401,2004,0,0,1,1
6402,2004,0,1,0,1
6403,2004,1,0,0,1
6404,2004,1,0,0,1
6405,2004,0,1,0,1
6406,2004,0,1,0,1
6407,2004,1,0,0,1
6408,2004,0,0,1,1
6409,2004,0,1,0,1
6410,2004,0,0,1,1
6411,2004,0,1,0,1
6412,2004,1,0,0,1
6413,2004,0,1,0,1
6414,2004,1,0,0,1
6415,2004,1,0,0,1
6416,2004,0,1,0,1
6417,2004,0,1,0,1
6418,2004,0,0,1,1
6419,2004,0,0,1,1
6420,2004,1,0,0,1
6421,2004,0,1,0,1
6422,2004,0,1,0,1
6423,2004,0,0,1,1
6424,2004,0,1,0,1
6425,2004,0,1,0,1
6426,2004,0,0,1,1
6427,2004,1,0,0,1
6428,2004,0,1,0,1
6429,2004,0,1,0,1
6430,2004,1,0,0,1
6431,2004,0,1,0,1
6432,2004,0,1,0,1
6433,2004,0,1,0,1
6434,2004,1,0,0,1
6435,2004,0,0,1,1
6436,2004,0,1,0,1
6437,2004,0,0,1,1
6438,2004,0,0,1,1
6439,2004,0,0,1,1
6440,2004,1,0,0,1
6441,2004,1,0,0,1
6442,2004,0,1,0,1
6443,2000,1,0,0,1
6444,2000,0,0,1,1
6445,2000,1,0,0,1
6446,2000,1,0,0,1
6447,2000,0,1,0,1
6448,2000,0,1,0,1
6449,2000,0,0,1,1
6450,2000,0,1,0,1
6451,2000,0,1,0,1
6452,2000,0,0,1,1
6453,2000,0,1,0,1
6454,2000,0,1,0,1
6455,2000,0,0,1,1
6456,2000,1,0,0,1
6457,2000,1,0,0,1
6458,2000,0,1,0,1
6459,2000,0,1,0,1
6460,2000,0,0,1,1
6461,2000,0,1,0,1
6462,2000,0,1,0,1
6463,2000,0,0,1,1
6464,2000,0,0,1,1
6465,2000,0,0,1,1
6466,2000,0,1,0,1
6467,2000,1,0,0,1
6468,2000,0,0,1,1
6469,2000,0,1,0,1
6470,2000,0,0,1,1
6471,2000,0,0,1,1
6472,2000,0,0,1,1
6473,2000,1,0,0,1
6474,2000,0,1,0,1
6475,2000,0,0,1,1
6476,2000,0,0,1,1
6477,2000,1,0,0,1
6478,2000,0,1,0,1
6479,2000,0,0,1,1
6480,2000,0,1,0,1
6481,2000,1,0,0,1
6482,2000,1,0,0,1
6483,2000,1,0,0,1
6484,2000,0,0,1,1
6485,2000,0,0,1,1
6486,2000,0,0,1,1
6487,2000,0,1,0,1
6488,2000,1,0,0,1
6489,2000,0,0,1,1
6490,2000,0,1,0,1
6491,2000,0,0,1,1
6492,2000,0,1,0,1
6493,2000,0,0,1,1
6494,2000,1,0,0,1
6495,2000,0,0,1,1
6496,2010,0,1,0,1
6497,2010,0,1,0,1
6498,2010,0,1,0,1
6499,2010,0,0,1,1
6500,2010,1,0,0,1
6501,2010,0,0,1,1
6502,2010,1,0,0,1
6503,2010,1,0,0,1
6504,2010,1,0,0,1
6505,2010,0,0,1,1
6506,2010,1,0,0,1
6507,2010,1,0,0,1
6508,2010,0,1,0,1
6509,2010,1,0,0,1
6510,2010,0,1,0,1
6511,2010,1,0,0,1
6512,2010,0,1,0,1
6513,2010,0,1,0,1
6514,2010,0,0,1,1
6515,2010,0,0,1,1
6516,2010,0,1,0,1
6517,2010,1,0,0,1
6518,2010,0,1,0,1
6519,2010,0,0,1,1
6520,2010,0,0,1,1
6521,2010,0,0,1,1
6522,2006,1,0,0,1
6523,2006,0,0,1,1
6524,2006,0,1,0,1
6525,2006,0,0,1,1
6526,2006,1,0,0,1
6527,2006,1,0,0,1
6528,2006,0,0,1,1
6529,2006,0,0,1,1
6530,2006,0,1,0,1
6531,2006,0,0,1,1
6532,2006,1,0,0,1
6533,2006,1,0,0,1
6534,2006,1,0,0,1
6535,2006,0,1,0,1
6536,2006,0,1,0,1
6537,2006,1,0,0,1
6538,2006,0,0,1,1
6539,2006,1,0,0,1
6540,2006,0,1,0,1
6541,2006,0,0,1,1
6542,2006,0,0,1,1
6543,2006,0,1,0,1
6544,2006,0,0,1,1
6545,2006,0,1,0,1
6546,2006,1,0,0,1
6547,2006,0,1,0,1
6548,2002,0,1,0,1
6549,2002,0,1,0,1
6550,2002,1,0,0,1
6551,2002,0,1,0,1
6552,2002,0,0,1,1
6553,2002,0,1,0,1
6554,2002,0,0,1,1
6555,2002,1,0,0,1
6556,2002,0,0,1,1
6557,2002,1,0,0,1
6558,2002,0,1,0,1
6559,2002,1,0,0,1
6560,2002,1,0,0,1
6561,2002,0,0,1,1
6562,2002,1,0,0,1
6563,2002,0,0,1,1
6564,2002,0,1,0,1
6565,2002,1,0,0,1
6566,2002,0,0,1,1
6567,2002,1,0,0,1
6568,2002,0,1,0,1
6569,2002,0,1,0,1
6570,2002,0,0,1,1
6571,2002,0,0,1,1
6572,2002,0,0,1,1
6573,2002,0,1,0,1
6574,2002,1,0,0,1
6575,2002,1,0,0,1
6576,2002,0,1,0,1
6577,2002,0,0,1,1
6578,2010,0,1,0,1
6579,2010,0,1,0,1
6580,2010,1,0,0,1
6581,2010,0,1,0,1
6582,2010,0,1,0,1
6583,2010,0,0,1,1
6584,2010,1,0,0,1
6585,2010,0,0,1,1
6586,2010,0,0,1,1
6587,2010,0,0,1,1
6588,2010,1,0,0,1
6589,2010,0,0,1,1
6590,2010,0,0,1,1
6591,2010,0,0,1,1
6592,2010,0,0,1,1
6593,2010,0,0,1,1
6594,2010,0,0,1,1
6595,2010,0,1,0,1
6596,2010,1,0,0,1
6597,2010,0,0,1,1
6598,2010,0,1,0,1
6599,2010,1,0,0,1
6600,2010,1,0,0,1
6601,2010,0,1,0,1
6602,2010,1,0,0,1
6603,2010,1,0,0,1
6604,2010,0,1,0,1
6605,2010,0,1,0,1
6606,2010,0,1,0,1
6607,2006,0,0,1,1
6608,2006,1,0,0,1
6609,2006,1,0,0,1
6610,2006,0,1,0,1
6611,2006,0,1,0,1
6612,2006,0,1,0,1
6613,2006,0,1,0,1
6614,2006,0,0,1,1
6615,2006,0,0,1,1
6616,2006,1,0,0,1
6617,2006,1,0,0,1
6618,2006,0,1,0,1
6619,2006,0,1,0,1
6620,2006,0,1,0,1
6621,2006,0,0,1,1
6622,2006,0,0,1,1
6623,2006,0,1,0,1
6624,2006,0,0,1,1
6625,2006,0,0,1,1
6626,2006,1,0,0,1
6627,2006,0,0,1,1
6628,2006,0,0,1,1
6629,2006,0,0,1,1
6630,2006,0,0,1,1
6631,2006,0,1,0,1
6632,2006,0,0,1,1
6633,2006,0,0,1,1
6634,2006,0,1,0,1
6635,2006,0,1,0,1
6636,2006,0,1,0,1
6637,2006,0,0,1,1
6638,2006,0,0,1,1
6639,2006,0,1,0,1
6640,2006,0,1,0,1
6641,2006,1,0,0,1
6642,2006,0,0,1,1
6643,2006,1,0,0,1
6644,2006,1,0,0,1
6645,2002,0,0,1,1
6646,2002,0,0,1,1
6647,2002,1,0,0,1
6648,2002,0,1,0,1
6649,2002,0,1,0,1
6650,2002,0,1,0,1
6651,2002,0,0,1,1
6652,2002,0,0,1,1
6653,2002,1,0,0,1
6654,2002,1,0,0,1
6655,2002,0,0,1,1
6656,2002,1,0,0,1
6657,2002,0,0,1,1
6658,2002,1,0,0,1
6659,2002,1,0,0,1
6660,2002,0,0,1,1
6661,2002,0,0,1,1
6662,2002,0,1,0,1
6663,2002,1,0,0,1
6664,2002,0,1,0,1
6665,2002,0,1,0,1
6666,2002,0,0,1,1
6667,2002,0,1,0,1
6668,2002,0,0,1,1
6669,2002,1,0,0,1
6670,2002,0,0,1,1
6671,2012,0,0,1,1
6672,2012,1,0,0,1
6673,2012,0,1,0,1
6674,2012,0,1,0,1
6675,2012,1,0,0,1
6676,2012,0,1,0,1
6677,2012,1,0,0,1
6678,2012,1,0,0,1
6679,2012,0,0,1,1
6680,2012,1,0,0,1
6681,2012,0,1,0,1
6682,2012,0,0,1,1
6683,2012,1,0,0,1
6684,2012,0,0,1,1
6685,2012,1,0,0,1
6686,2012,1,0,0,1
6687,2012,1,0,0,1
6688,2012,1,0,0,1
6689,2012,0,1,0,1
6690,2012,0,1,0,1
6691,2012,0,0,1,1
6692,2012,0,0,1,1
6693,2012,0,0,1,1
6694,2012,0,0,1,1
6695,2012,0,0,1,1
6696,2012,0,0,1,1
6697,2012,0,0,1,1
6698,2012,0,1,0,1
6699,2012,0,1,0,1
6700,2012,0,0,1,1
6701,2012,0,1,0,1
6702,2012,0,0,1,1
6703,2012,1,0,0,1
6704,2012,0,0,1,1
6705,2012,1,0,0,1
6706,2012,0,1,0,1
6707,2012,1,0,0,1
6708,2012,1,0,0,1
6709,2012,0,1,0,1
6710,2012,0,1,0,1
6711,2012,0,0,1,1
6712,2012,1,0,0,1
6713,2012,0,0,1,1
6714,2012,1,0,0,1
6715,2012,0,0,1,1
6716,2012,0,0,1,1
6717,2012,0,1,0,1
6718,2012,0,0,1,1
6719,2012,0,1,0,1
6720,2012,0,1,0,1
6721,2012,0,0,1,1
6722,2012,0,0,1,1
6723,2012,0,0,1,1
6724,2012,1,0,0,1
6725,2012,0,0,1,1
6726,2012,0,0,1,1
6727,2012,0,1,0,1
6728,2012,1,0,0,1
6729,2012,1,0,0,1
6730,2012,0,0,1,1
6731,2012,1,0,0,1
6732,2012,1,0,0,1
6733,2012,0,1,0,1
6734,2012,1,0,0,1
6735,2012,0,1,0,1
6736,2012,0,1,0,1
6737,2012,0,0,1,1
6738,2012,0,1,0,1
6739,2012,0,1,0,1
6740,2008,1,0,0,1
6741,2008,0,0,1,1
6742,2008,0,0,1,1
6743,2008,1,0,0,1
6744,2008,1,0,0,1
6745,2008,0,0,1,1
6746,2008,0,0,1,1
6747,2008,0,0,1,1
6748,2008,1,0,0,1
6749,2008,0,0,1,1
6750,2008,0,0,1,1
6751,2008,0,0,1,1
6752,2008,0,0,1,1
6753,2008,1,0,0,1
6754,2008,0,1,0,1
6755,2008,0,0,1,1
6756,2008,0,0,1,1
6757,2008,1,0,0,1
6758,2008,0,0,1,1
6759,2008,1,0,0,1
6760,2008,1,0,0,1
6761,2008,1,0,0,1
6762,2008,0,1,0,1
6763,2008,1,0,0,1
6764,2008,1,0,0,1
6765,2008,0,0,1,1
6766,2008,0,1,0,1
6767,2008,0,1,0,1
6768,2008,0,1,0,1
6769,2008,0,0,1,1
6770,2008,0,0,1,1
6771,2008,0,0,1,1
6772,2008,0,1,0,1
6773,2008,0,1,0,1
6774,2008,0,1,0,1
6775,2008,1,0,0,1
6776,2008,1,0,0,1
6777,2008,0,0,1,1
6778,2008,1,0,0,1
6779,2008,0,1,0,1
6780,2008,0,0,1,1
6781,2008,0,0,1,1
6782,2008,1,0,0,1
6783,2008,1,0,0,1
6784,2008,0,1,0,1
6785,2008,1,0,0,1
6786,2008,0,1,0,1
6787,2008,0,1,0,1
6788,2008,1,0,0,1
6789,2008,0,1,0,1
6790,2008,0,1,0,1
6791,2008,0,0,1,1
6792,2008,0,1,0,1
6793,2008,0,1,0,1
6794,2008,0,1,0,1
6795,2008,0,1,0,1
6796,2008,1,0,0,1
6797,2008,0,1,0,1
6798,2008,0,0,1,1
6799,2008,0,1,0,1
6800,2008,0,1,0,1
6801,2008,1,0,0,1
6802,2008,0,1,0,1
6803,2008,1,0,0,1
6804,2004,0,0,1,1
6805,2004,0,1,0,1
6806,2004,0,0,1,1
6807,2004,0,1,0,1
6808,2004,0,1,0,1
6809,2004,0,1,0,1
6810,2004,0,1,0,1
6811,2004,0,0,1,1
6812,2004,0,0,1,1
6813,2004,1,0,0,1
6814,2004,0,0,1,1
6815,2004,0,1,0,1
6816,2004,0,1,0,1
6817,2004,1,0,0,1
6818,2004,0,1,0,1
6819,2004,1,0,0,1
6820,2004,1,0,0,1
6821,2004,1,0,0,1
6822,2004,0,1,0,1
6823,2004,0,1,0,1
6824,2004,1,0,0,1
6825,2004,1,0,0,1
6826,2004,0,0,1,1
6827,2004,0,0,1,1
6828,2004,0,0,1,1
6829,2004,0,0,1,1
6830,2004,0,1,0,1
6831,2004,1,0,0,1
6832,2004,1,0,0,1
6833,2004,1,0,0,1
6834,2004,0,0,1,1
6835,2004,1,0,0,1
6836,2004,0,0,1,1
6837,2004,0,0,1,1
6838,2004,1,0,0,1
6839,2004,0,0,1,1
6840,2004,0,0,1,1
6841,2004,1,0,0,1
6842,2004,0,0,1,1
6843,2004,0,0,1,1
6844,2004,0,0,1,1
6845,2004,0,1,0,1
6846,2004,0,1,0,1
6847,2004,0,1,0,1
6848,2004,0,0,1,1
6849,2004,0,0,1,1
6850,2004,1,0,0,1
6851,2004,0,1,0,1
6852,2004,0,0,1,1
6853,2004,0,1,0,1
6854,2004,0,0,1,1
6855,2004,1,0,0,1
6856,2004,0,1,0,1
6857,2004,0,0,1,1
6858,2004,0,0,1,1
6859,2004,1,0,0,1
6860,2004,0,1,0,1
6861,2004,1,0,0,1
6862,2004,1,0,0,1
6863,2004,0,0,1,1
6864,2004,1,0,0,1
6865,2004,0,1,0,1
6866,2000,0,1,0,1
6867,2000,0,1,0,1
6868,2000,0,1,0,1
6869,2000,0,0,1,1
6870,2000,0,0,1,1
6871,2000,0,0,1,1
6872,2000,1,0,0,1
6873,2000,0,0,1,1
6874,2000,0,0,1,1
6875,2000,0,1,0,1
6876,2000,0,1,0,1
6877,2000,1,0,0,1
6878,2000,0,0,1,1
6879,2000,0,0,1,1
6880,2000,0,1,0,1
6881,2000,1,0,0,1
6882,2000,1,0,0,1
6883,2000,1,0,0,1
6884,2000,1,0,0,1
6885,2000,1,0,0,1
6886,2000,0,0,1,1
6887,2000,0,1,0,1
6888,2000,0,0,1,1
6889,2000,0,1,0,1
6890,2000,0,0,1,1
6891,2000,0,0,1,1
6892,2000,1,0,0,1
6893,2000,0,0,1,1
6894,2000,0,1,0,1
6895,2000,0,0,1,1
6896,2000,0,0,1,1
6897,2000,0,1,0,1
6898,2000,0,0,1,1
6899,2000,1,0,0,1
6900,2000,0,1,0,1
6901,2000,1,0,0,1
6902,2000,0,1,0,1
6903,2000,0,1,0,1
6904,2000,0,0,1,1
6905,2000,0,1,0,1
6906,2000,1,0,0,1
6907,2000,0,0,1,1
6908,2000,0,1,0,1
6909,2000,0,0,1,1
6910,2000,0,1,0,1
6911,2000,1,0,0,1
6912,2000,0,1,0,1
6913,2000,1,0,0,1
6914,2000,1,0,0,1
6915,2000,0,0,1,1
6916,2000,0,0,1,1
6917,2000,0,1,0,1
6918,2000,0,0,1,1
6919,2000,0,1,0,1
6920,2000,0,1,0,1
6921,2000,0,0,1,1
6922,2000,0,0,1,1
6923,2000,1,0,0,1
6924,2000,0,1,0,1
6925,2000,0,0,1,1
6926,2000,0,0,1,1
6927,2000,0,1,0,1
6928,2008,0,0,1,1
6929,2008,0,0,1,1
6930,2008,0,0,1,1
6931,2008,0,1,0,1
6932,2008,1,0,0,1
6933,2008,0,0,1,1
6934,2008,0,0,1,1
6935,2008,0,1,0,1
6936,2008,0,0,1,1
6937,2008,0,1,0,1
6938,2008,0,0,1,1
6939,2008,0,0,1,1
6940,2008,0,1,0,1
6941,2008,0,1,0,1
6942,2008,0,0,1,1
6943,2008,0,0,1,1
6944,2008,1,0,0,1
6945,2008,1,0,0,1
6946,2008,0,1,0,1
6947,2008,0,1,0,1
6948,2008,1,0,0,1
6949,2008,1,0,0,1
6950,2008,0,0,1,1
6951,2008,1,0,0,1
6952,2008,1,0,0,1
6953,2008,1,0,0,1
6954,2008,0,0,1,1
6955,2008,1,0,0,1
6956,2008,1,0,0,1
6957,2008,1,0,0,1
6958,2008,1,0,0,1
6959,2008,1,0,0,1
6960,2008,0,0,1,1
6961,2008,0,0,1,1
6962,2008,0,1,0,1
6963,2008,0,0,1,1
6964,2008,0,1,0,1
6965,2008,1,0,0,1
6966,2008,1,0,0,1
6967,2008,1,0,0,1
6968,2008,1,0,0,1
6969,2008,1,0,0,1
6970,2008,1,0,0,1
6971,2008,0,0,1,1
6972,2008,0,1,0,1
6973,2008,0,1,0,1
6974,2008,0,1,0,1
6975,2008,0,1,0,1
6976,2008,0,0,1,1
6977,2008,0,0,1,1
6978,2008,1,0,0,1
6979,2008,0,1,0,1
6980,2008,0,1,0,1
6981,2008,0,1,0,1
6982,2008,0,1,0,1
6983,2008,1,0,0,1
6984,2008,0,1,0,1
6985,2008,0,1,0,1
6986,2008,0,1,0,1
6987,2008,1,0,0,1
6988,2008,0,1,0,1
6989,2008,0,1,0,1
6990,2008,0,0,1,1
6991,2008,1,0,0,1
6992,2008,0,0,1,1
6993,2008,0,0,1,1
6994,2008,0,0,1,1
6995,2008,0,0,1,1
6996,2008,0,1,0,1
6997,2008,0,1,0,1
6998,2008,0,0,1,1
6999,2008,1,0,0,1
7000,2004,0,0,1,1
7001,2004,0,1,0,1
7002,2004,0,0,1,1
7003,2004,1,0,0,1
7004,2004,1,0,0,1
7005,2004,0,1,0,1
7006,2004,0,1,0,1
7007,2004,1,0,0,1
7008,2004,1,0,0,1
7009,2004,1,0,0,1
7010,2004,0,1,0,1
7011,2004,0,0,1,1
7012,2004,0,0,1,1
7013,2004,1,0,0,1
7014,2004,0,1,0,1
7015,2004,1,0,0,1
7016,2004,0,0,1,1
7017,2004,0,0,1,1
7018,2004,0,0,1,1
7019,2004,0,0,1,1
7020,2004,0,0,1,1
7021,2004,0,1,0,1
7022,2004,0,0,1,1
7023,2004,0,1,0,1
7024,2004,0,0,1,1
7025,2004,0,0,1,1
7026,2004,1,0,0,1
7027,2004,0,1,0,1
7028,2004,0,1,0,1
7029,2004,1,0,0,1
7030,2004,1,0,0,1
7031,2004,0,0,1,1
7032,2004,1,0,0,1
7033,2004,0,0,1,1
7034,2004,0,0,1,1
7035,2004,1,0,0,1
7036,2004,0,0,1,1
7037,2004,0,0,1,1
7038,2004,0,1,0,1
7039,2004,1,0,0,1
7040,2004,0,1,0,1
7041,2004,0,0,1,1
7042,2004,0,1,0,1
7043,2004,0,1,0,1
7044,2004,1,0,0,1
7045,2004,1,0,0,1
7046,2004,1,0,0,1
7047,2004,1,0,0,1
7048,2004,0,1,0,1
7049,2004,0,1,0,1
7050,2004,1,0,0,1
7051,2004,1,0,0,1
7052,2004,0,0,1,1
7053,2004,0,1,0,1
7054,2004,0,1,0,1
